config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/sno. of iterations
s1000_g1e2,3072,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,4.5,1.500000e+00,4.40e+09,2.8e+08,5.8e+02,4.6e+04,2856038,2,
s1000_g1e2,3072,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,6.7,2.233333e+00,3.93e+09,6.2e+08,8.1e+02,3.5e+04,1722167,2,
s1000_g1e2,3072,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,7.5,2.500000e+00,4.13e+09,6.9e+08,6.0e+02,3.9e+04,1619138,2,
s1000_g1e2,3072,36482981, -ksp_type fgmres -pc_type asm ,KSPSolve,3,4.4,1.466667e+00,3.87e+09,4.6e+08,5.8e+02,3.8e+04,2598358,3,
s1000_g1e2,3072,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,3,1.9,6.333333e-01,1.28e+09,1.2e+08,5.8e+02,1.0e+04,1957820,1,
s1000_g1e2,3072,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,3,3.9,1.300000e+00,4.16e+09,2.7e+08,5.8e+02,4.4e+04,3114939,2,
s1000_g1e2,3072,22479830, -ksp_type gmres -pc_type asm ,KSPSolve,3,4.3,1.433333e+00,3.78e+09,4.5e+08,5.8e+02,3.7e+04,2608302,3,
s1000_g1e2,3072,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,2.0,6.666667e-01,1.26e+09,1.3e+08,5.8e+02,2.1e+04,1838275,2,
s1000_g1e2,3072,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,1.9,6.333333e-01,1.09e+09,2.1e+08,5.9e+02,1.7e+04,1710529,2,
s1000_g1e2,3072,81997754, -ksp_type tfqmr -pc_type asm ,KSPSolve,3,1.8,6.000000e-01,1.24e+09,2.3e+08,5.9e+02,1.4e+04,1957450,3,
